course_name,source_channel,tee_date,total_slots,occupied_slots,occupancy_percent,avg_minutes_available,average_price,min_price,max_price,market_min_price,market_avg_price,market_max_price,price_gap_percent,price_position_flag,demand_pressure,revenue_efficiency_score,as_of_date,avg_price,occ_percent,market_avg,market_min,market_max,avg_price_avg,Row,tee_time,brand_current_price,golfnow_current_price,teeoff_current_price,supremegolf_current_price,brand_availability_status,golfnow_availability_status,teeoff_availability_status,supremegolf_availability_status,overall_availability_status
ironwood_golf_club,brand,2026-02-19,69.38,-0.07,0.27,860.3,50.71,38.24,53.43,38.41,60.63,107.16,-19.1,BELOW_AVERAGE,LOW_DEMAND,3.04,2026-05-04,60.01,30.69,55.33,38.97,89.73,60.7,238.05,11:00 AM,61.37,57.57,54.84,62.0,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
silver_ridge_golf_club_north,golfnow,2026-02-20,77.67,71.1,112.27,9885.24,60.79,44.91,80.53,37.43,61.96,81.09,16.43,ABOVE_AVERAGE,HIGH_DEMAND,4.5,2026-05-04,63.86,29.95,62.45,42.13,95.08,57.31,230.99,11:00 AM,53.28,54.71,62.55,67.33,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
falcon_crest_golf_club,brand,2026-02-20,34.53,35.89,122.92,6724.24,93.95,83.42,136.83,45.39,65.99,104.33,59.26,ABOVE_AVERAGE,HIGH_DEMAND,4.26,2026-05-04,59.98,32.53,63.5,41.15,92.82,56.18,242.53,11:00 AM,54.48,60.28,61.88,68.39,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
lakewood_golf_club,golfnow,2026-02-20,56.23,33.53,73.47,6865.74,50.24,32.5,61.59,37.49,54.56,68.05,-9.86,BELOW_AVERAGE,LOW_DEMAND,4.6,2026-05-04,63.09,30.65,66.5,41.8,89.53,60.48,255.7,11:00 AM,52.83,56.77,65.1,57.14,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
pinehurst_links_club,supremegolf,2026-02-20,15.63,16.39,108.54,1731.75,49.16,28.06,69.13,45.78,68.67,102.5,-37.75,BELOW_AVERAGE,HIGH_DEMAND,5.59,2026-05-04,36.58,108.49,64.06,34.66,104.29,41.68,229.92,11:00 AM,51.95,55.34,65.34,65.9,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
blue_heron_golf_course,supremegolf,2026-02-20,60.85,63.8,116.44,8352.15,40.04,38.87,40.55,38.36,60.96,79.09,-37.02,BELOW_AVERAGE,HIGH_DEMAND,5.72,2026-05-08,37.13,2.81,56.33,39.44,83.33,36.35,262.8,11:00 AM,57.64,51.89,56.76,68.28,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
stonegate_golf_club_central,golfnow,2026-02-20,76.99,73.67,111.59,8722.11,57.58,34.4,78.03,43.43,64.63,116.45,-8.21,BELOW_AVERAGE,HIGH_DEMAND,4.93,2026-05-06,58.86,38.42,69.62,40.74,110.43,59.59,362.29,3:45 PM,31.5,33.52,35.94,39.98,ADDED_LATER,STILL_AVAILABLE,STILL_AVAILABLE,STILL_AVAILABLE,BRAND_AND_OTA
ironwood_golf_club,brand,2026-02-20,63.32,59.51,121.75,378.7,45.07,41.81,60.74,37.12,57.73,94.46,-16.81,BELOW_AVERAGE,HIGH_DEMAND,5.61,2026-05-04,64.69,30.97,61.44,41.55,86.28,64.76,240.1,11:00 AM,50.44,52.98,56.13,62.34,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
silver_ridge_golf_club_north,golfnow,2026-02-21,65.55,67.61,113.62,9610.88,61.75,49.62,77.14,40.55,58.6,84.55,15.93,ABOVE_AVERAGE,HIGH_DEMAND,4.69,2026-05-06,63.09,8.51,53.72,43.54,88.81,65.09,272.9,11:00 AM,55.91,57.11,63.76,67.96,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
falcon_crest_golf_club,supremegolf,2026-02-21,44.54,1.06,5.03,712.88,84.95,84.93,107.88,32.35,57.4,91.81,76.46,HIGHEST_IN_MARKET,LOW_DEMAND,3.13,2026-05-04,62.0,29.78,63.19,44.67,95.63,67.79,254.18,11:00 AM,51.74,53.22,61.47,63.9,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
lakewood_golf_club,teeoff,2026-02-21,14.47,15.81,115.22,3170.65,55.19,34.21,77.66,45.75,73.76,113.93,-13.15,BELOW_AVERAGE,HIGH_DEMAND,4.92,2026-05-04,58.83,10.24,74.83,37.11,100.53,67.35,248.22,11:00 AM,51.63,61.56,60.76,63.1,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
pinehurst_links_club,golfnow,2026-02-21,39.04,33.67,103.3,7432.93,43.33,27.63,51.47,38.6,60.33,84.39,-38.63,BELOW_AVERAGE,HIGH_DEMAND,6.53,2026-05-04,58.45,31.1,60.73,42.08,85.06,64.43,235.58,11:00 AM,59.14,59.94,65.2,57.42,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
blue_heron_golf_course,teeoff,2026-02-21,69.2,77.64,113.6,8568.3,40.03,28.95,37.3,37.63,52.29,91.87,-39.06,BELOW_AVERAGE,HIGH_DEMAND,6.36,2026-05-04,65.12,32.17,60.63,42.11,92.45,64.62,264.51,11:00 AM,60.98,61.29,66.2,63.81,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
stonegate_golf_club_central,teeoff,2026-02-21,62.94,10.7,19.83,9709.64,57.42,36.25,83.13,39.22,61.2,82.94,8.17,ABOVE_AVERAGE,LOW_DEMAND,3.33,2026-05-09,66.03,1.38,53.77,41.64,94.6,66.69,47.9,11:00 AM,61.05,62.35,61.36,63.23,SOLD_OUT,STILL_AVAILABLE,STILL_AVAILABLE,STILL_AVAILABLE,OTA_ONLY
ironwood_golf_club,teeoff,2026-02-21,101.9,96.43,113.8,10351.21,52.01,32.44,66.63,38.74,63.85,120.72,-25.93,BELOW_AVERAGE,HIGH_DEMAND,5.75,2026-05-04,57.48,28.18,57.05,44.94,89.83,57.42,236.49,11:00 AM,56.59,51.74,57.12,61.39,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
silver_ridge_golf_club_north,brand,2026-02-22,117.61,-1.22,-1.86,330.84,41.64,37.53,79.05,40.83,56.32,86.86,-19.61,BELOW_AVERAGE,LOW_DEMAND,2.59,2026-05-09,61.31,1.41,57.76,37.19,87.7,68.99,243.61,11:00 AM,54.96,57.97,60.86,62.49,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
falcon_crest_golf_club,brand,2026-02-22,61.36,50.4,102.08,5128.51,76.18,80.72,115.88,41.42,58.56,88.05,49.13,ABOVE_AVERAGE,HIGH_DEMAND,4.63,2026-05-04,68.1,30.79,58.71,45.1,88.9,67.37,224.19,11:00 AM,59.38,53.06,64.66,58.05,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
lakewood_golf_club,brand,2026-02-22,59.5,10.16,20.66,759.28,46.92,39.16,53.3,37.81,53.68,110.19,-11.4,BELOW_AVERAGE,LOW_DEMAND,3.45,2026-05-04,58.05,30.77,63.29,39.71,89.54,58.66,266.23,11:00 AM,55.95,61.61,60.38,59.29,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
pinehurst_links_club,supremegolf,2026-02-22,64.48,61.18,114.1,7406.54,37.29,25.14,54.98,35.94,62.09,109.69,-38.95,BELOW_AVERAGE,HIGH_DEMAND,5.53,2026-05-04,61.72,31.65,67.01,39.27,100.55,60.7,267.36,11:00 AM,51.23,60.56,64.31,66.39,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
blue_heron_golf_course,brand,2026-02-22,54.51,45.97,111.34,3119.83,38.28,24.62,37.08,42.0,51.33,90.53,-39.56,BELOW_AVERAGE,HIGH_DEMAND,6.26,2026-05-06,39.84,103.91,53.33,42.03,88.31,39.74,247.06,11:00 AM,61.23,53.6,55.18,60.97,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
stonegate_golf_club_central,supremegolf,2026-02-22,73.92,80.3,100.79,9771.69,57.27,37.72,75.63,39.85,53.43,91.86,6.4,ABOVE_AVERAGE,HIGH_DEMAND,4.54,2026-05-08,55.91,1.61,60.18,45.52,85.1,57.01,308.44,3:22 PM,33.36,34.21,38.43,42.92,ADDED_AND_SOLD,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
ironwood_golf_club,golfnow,2026-02-22,97.8,87.82,119.35,9033.34,70.16,52.52,90.64,38.81,62.36,104.91,11.4,ABOVE_AVERAGE,HIGH_DEMAND,4.17,2026-05-04,75.73,-0.86,62.08,40.16,105.54,76.46,258.25,11:00 AM,60.83,57.5,59.15,67.33,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
silver_ridge_golf_club_north,golfnow,2026-02-23,65.4,56.49,118.73,9657.95,58.6,43.03,76.49,42.51,59.06,85.14,11.36,ABOVE_AVERAGE,HIGH_DEMAND,4.73,2026-05-04,56.86,31.45,58.68,39.3,96.6,57.89,273.08,11:00 AM,57.71,60.43,64.25,65.87,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
falcon_crest_golf_club,brand,2026-02-23,55.69,24.19,49.51,7610.99,89.55,73.78,104.47,35.84,54.17,78.5,67.08,ABOVE_AVERAGE,LOW_DEMAND,3.78,2026-05-05,85.73,8.65,57.38,46.17,89.41,92.61,225.84,11:00 AM,58.54,53.51,61.41,60.87,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
lakewood_golf_club,supremegolf,2026-02-23,7.01,7.96,97.94,1487.95,66.0,59.68,72.09,42.42,73.11,99.68,-2.99,BELOW_AVERAGE,MEDIUM_DEMAND,4.15,2026-05-04,60.81,62.36,59.12,34.91,96.92,61.95,235.36,11:00 AM,50.51,52.57,64.41,59.72,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
pinehurst_links_club,golfnow,2026-02-23,33.89,16.86,54.75,8678.43,37.78,24.8,49.07,34.67,55.76,85.18,-39.87,BELOW_AVERAGE,LOW_DEMAND,4.49,2026-05-05,38.31,11.23,63.74,42.88,92.99,38.73,242.76,11:00 AM,51.62,56.32,61.41,63.4,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
blue_heron_golf_course,supremegolf,2026-02-23,27.79,24.12,111.32,3971.18,47.87,45.13,51.28,44.16,62.15,102.83,-27.91,BELOW_AVERAGE,HIGH_DEMAND,5.45,2026-05-08,48.86,93.76,62.02,40.18,110.28,55.7,253.94,11:00 AM,54.37,52.86,54.53,58.87,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
stonegate_golf_club_central,supremegolf,2026-02-23,65.32,12.33,21.7,10834.81,56.39,36.57,80.6,40.83,54.12,88.64,8.63,ABOVE_AVERAGE,LOW_DEMAND,3.2,2026-05-05,62.79,2.49,54.78,41.63,87.64,59.33,245.23,2:22 PM,44.06,56.42,64.72,64.63,ADDED_LATER,STILL_AVAILABLE,STILL_AVAILABLE,STILL_AVAILABLE,BRAND_AND_OTA
ironwood_golf_club,teeoff,2026-02-23,97.33,79.59,99.2,6089.27,70.29,54.65,81.24,43.01,73.26,107.96,-0.74,ABOVE_AVERAGE,HIGH_DEMAND,4.34,2026-05-06,65.38,37.76,71.55,33.37,98.25,64.85,273.83,11:00 AM,53.38,51.67,59.74,58.38,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
silver_ridge_golf_club_north,supremegolf,2026-02-24,58.57,3.47,8.25,10146.73,57.0,47.79,73.31,37.53,62.49,91.18,13.62,ABOVE_AVERAGE,LOW_DEMAND,3.03,2026-05-10,65.54,1.54,54.44,37.47,93.03,65.53,261.48,11:00 AM,56.9,53.86,65.11,58.04,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
falcon_crest_golf_club,teeoff,2026-02-24,54.23,54.73,114.74,7761.06,88.97,81.97,114.27,38.2,54.06,92.34,64.97,ABOVE_AVERAGE,HIGH_DEMAND,4.61,2026-05-10,89.5,110.35,56.17,43.41,85.24,91.5,225.07,11:00 AM,57.21,57.36,61.22,63.47,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
lakewood_golf_club,supremegolf,2026-02-24,27.8,23.74,100.95,1999.62,61.4,61.32,68.16,40.91,67.15,102.43,2.27,ABOVE_AVERAGE,HIGH_DEMAND,4.51,2026-05-05,61.05,19.93,60.61,44.17,100.1,63.79,252.29,11:00 AM,55.42,58.84,57.37,66.58,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
pinehurst_links_club,golfnow,2026-02-24,23.7,-1.31,-1.71,4486.91,38.85,31.74,41.89,36.35,53.54,90.9,-31.75,BELOW_AVERAGE,LOW_DEMAND,2.59,2026-05-04,62.34,30.12,64.23,41.12,88.86,60.66,246.43,11:00 AM,54.68,62.61,58.07,59.04,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
blue_heron_golf_course,teeoff,2026-02-24,69.57,22.93,37.27,9662.69,36.48,24.22,40.83,36.49,62.04,82.79,-34.23,BELOW_AVERAGE,LOW_DEMAND,3.73,2026-05-11,35.78,7.22,54.0,35.99,93.09,39.2,270.95,11:00 AM,57.19,54.57,60.27,69.05,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
stonegate_golf_club_central,supremegolf,2026-02-24,69.55,69.75,107.7,3863.12,58.36,34.89,71.53,42.3,54.48,76.69,9.04,ABOVE_AVERAGE,HIGH_DEMAND,4.78,2026-05-06,62.7,104.11,61.53,42.61,81.21,58.19,278.44,3:00 PM,34.15,31.55,42.11,36.3,ADDED_AND_SOLD,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
ironwood_golf_club,golfnow,2026-02-24,86.12,87.68,123.12,10182.45,51.17,33.93,55.33,37.72,59.01,77.4,-13.83,BELOW_AVERAGE,HIGH_DEMAND,5.24,2026-05-04,55.46,106.19,62.5,46.89,90.75,52.03,254.46,11:00 AM,56.55,57.25,54.92,57.79,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
silver_ridge_golf_club_north,supremegolf,2026-02-25,65.7,68.04,101.65,1976.39,63.04,53.27,83.66,34.46,54.38,89.82,15.23,ABOVE_AVERAGE,HIGH_DEMAND,4.47,2026-05-05,57.06,105.63,57.94,44.76,79.01,68.71,237.39,11:00 AM,55.28,53.21,63.26,65.38,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
falcon_crest_golf_club,golfnow,2026-02-25,46.55,40.73,109.74,4648.39,109.56,97.37,138.22,42.35,68.52,99.2,70.54,HIGHEST_IN_MARKET,HIGH_DEMAND,3.9,2026-05-04,99.43,17.28,61.38,40.24,94.45,107.64,263.26,11:00 AM,59.84,61.01,57.3,59.2,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
lakewood_golf_club,teeoff,2026-02-25,57.48,52.34,124.15,8139.43,55.85,29.54,55.89,38.71,54.06,79.29,-5.93,BELOW_AVERAGE,HIGH_DEMAND,5.05,2026-05-04,67.56,29.46,60.06,43.58,95.32,65.82,258.12,11:00 AM,61.09,61.04,59.82,69.0,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
pinehurst_links_club,teeoff,2026-02-25,49.28,7.18,17.14,5699.56,43.96,31.48,56.18,41.59,52.41,74.54,-21.76,BELOW_AVERAGE,LOW_DEMAND,3.45,2026-05-04,56.97,32.85,56.19,44.27,85.91,67.24,241.91,11:00 AM,53.6,52.93,54.99,56.96,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
blue_heron_golf_course,golfnow,2026-02-25,61.88,65.42,116.33,9031.28,35.12,21.77,40.22,39.21,51.58,90.75,-38.53,LOWEST_IN_MARKET,HIGH_DEMAND,5.62,2026-05-04,59.1,32.84,56.0,43.47,97.16,67.64,244.29,11:00 AM,50.46,51.71,60.8,59.23,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
stonegate_golf_club_central,golfnow,2026-02-25,87.24,70.61,119.96,11127.72,61.3,35.47,79.49,36.16,61.93,80.8,7.06,ABOVE_AVERAGE,HIGH_DEMAND,4.71,2026-05-06,65.18,101.68,52.63,39.91,81.64,64.12,374.22,7:30 AM,61.76,58.77,68.35,67.68,ADDED_AND_SOLD,SOLD_OUT,ADDED_AND_SOLD,ADDED_AND_SOLD,SOLD_OUT_EVERYWHERE
ironwood_golf_club,golfnow,2026-02-25,75.53,62.47,107.31,450.89,46.17,43.38,58.27,41.26,56.01,92.32,-18.06,BELOW_AVERAGE,HIGH_DEMAND,5.83,2026-05-04,59.13,29.79,63.88,40.59,88.25,61.11,231.48,11:00 AM,60.87,57.73,61.3,58.54,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
silver_ridge_golf_club_north,supremegolf,2026-02-26,67.98,68.24,108.18,9289.51,64.97,59.87,90.21,35.92,63.28,116.04,17.75,ABOVE_AVERAGE,HIGH_DEMAND,4.84,2026-05-04,60.39,33.04,65.89,43.21,88.84,56.46,271.07,11:00 AM,55.57,54.68,62.75,58.11,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
falcon_crest_golf_club,teeoff,2026-02-26,54.32,59.78,117.43,8252.89,80.37,54.1,115.29,36.5,53.54,94.74,68.61,ABOVE_AVERAGE,HIGH_DEMAND,4.13,2026-05-04,60.76,29.05,59.88,38.21,98.42,63.19,236.89,11:00 AM,58.4,56.54,56.97,57.54,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
lakewood_golf_club,brand,2026-02-26,21.55,5.36,34.15,718.26,52.16,47.53,78.03,39.74,68.42,105.32,-19.88,BELOW_AVERAGE,LOW_DEMAND,3.74,2026-05-04,67.34,30.78,63.37,44.49,90.46,58.33,259.41,11:00 AM,58.05,57.72,57.96,62.34,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
pinehurst_links_club,brand,2026-02-26,48.2,51.5,104.56,4926.94,41.01,25.16,63.74,43.63,72.58,104.15,-49.47,BELOW_AVERAGE,HIGH_DEMAND,5.42,2026-05-04,63.97,30.05,61.01,42.17,102.18,60.76,233.51,11:00 AM,51.49,56.62,63.28,61.45,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
blue_heron_golf_course,supremegolf,2026-02-26,62.12,68.98,120.77,7640.41,39.39,35.19,44.98,43.38,62.3,82.62,-40.15,BELOW_AVERAGE,HIGH_DEMAND,6.01,2026-05-05,39.21,8.77,54.01,37.43,94.36,37.24,265.57,11:00 AM,61.26,58.93,65.72,62.34,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
stonegate_golf_club_central,brand,2026-02-26,52.14,21.2,39.83,7197.17,52.61,49.17,63.87,38.72,60.94,81.14,3.95,ABOVE_AVERAGE,LOW_DEMAND,3.88,2026-05-06,64.14,5.31,63.93,36.95,91.74,57.12,201.26,1:30 PM,57.31,59.53,66.83,64.21,ADDED_LATER,STILL_AVAILABLE,STILL_AVAILABLE,STILL_AVAILABLE,BRAND_AND_OTA
ironwood_golf_club,brand,2026-02-26,89.58,77.67,100.63,11245.76,46.06,40.26,58.92,40.35,68.73,109.86,-26.13,BELOW_AVERAGE,HIGH_DEMAND,5.49,2026-05-04,57.32,28.7,67.09,42.42,103.47,63.33,241.68,11:00 AM,51.98,55.62,54.75,61.03,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
silver_ridge_golf_club_north,supremegolf,2026-02-27,37.07,39.25,99.47,5201.01,67.35,61.59,103.77,43.21,72.73,99.52,13.23,ABOVE_AVERAGE,HIGH_DEMAND,4.2,2026-05-08,74.14,20.89,69.17,46.69,99.74,64.29,232.49,11:00 AM,56.01,59.63,65.17,61.92,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
falcon_crest_golf_club,teeoff,2026-02-27,57.07,25.84,44.27,7657.86,89.58,77.62,113.05,34.58,60.41,91.28,65.7,ABOVE_AVERAGE,LOW_DEMAND,3.2,2026-05-05,84.65,9.88,62.77,41.04,86.63,98.35,245.31,11:00 AM,57.78,54.94,65.48,68.7,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
lakewood_golf_club,teeoff,2026-02-27,56.93,35.13,81.01,4821.98,57.41,31.67,69.34,49.18,74.07,102.37,-12.42,BELOW_AVERAGE,MEDIUM_DEMAND,3.92,2026-05-04,63.43,30.32,55.67,38.07,97.75,61.12,227.63,11:00 AM,60.79,58.19,62.69,58.02,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
pinehurst_links_club,teeoff,2026-02-27,22.94,-1.21,-1.76,4050.02,44.84,36.94,41.96,37.61,58.11,87.36,-30.28,BELOW_AVERAGE,LOW_DEMAND,3.06,2026-05-04,64.43,31.46,58.01,43.54,102.34,62.92,246.63,11:00 AM,54.84,60.28,61.0,62.75,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
blue_heron_golf_course,golfnow,2026-02-27,70.19,63.47,105.89,8995.23,36.88,22.82,41.08,36.71,56.28,77.69,-42.39,LOWEST_IN_MARKET,HIGH_DEMAND,6.22,2026-05-05,35.34,10.08,53.48,37.03,90.62,40.7,249.31,11:00 AM,57.85,61.97,62.82,60.13,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
stonegate_golf_club_central,supremegolf,2026-02-27,72.87,11.55,21.9,9096.83,55.37,39.84,71.19,41.08,56.11,81.84,8.74,ABOVE_AVERAGE,LOW_DEMAND,3.27,2026-05-06,67.7,5.32,54.74,41.68,79.89,68.24,123.17,12:07 PM,58.14,64.17,58.25,68.91,STILL_AVAILABLE,STILL_AVAILABLE,STILL_AVAILABLE,STILL_AVAILABLE,BRAND_AND_OTA
ironwood_golf_club,brand,2026-02-27,52.47,51.59,120.71,3482.43,66.4,43.46,92.75,39.0,71.96,99.48,-6.68,BELOW_AVERAGE,HIGH_DEMAND,4.37,2026-05-05,60.25,19.53,70.07,44.71,97.57,62.83,269.1,11:00 AM,55.59,60.76,60.77,58.91,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
silver_ridge_golf_club_north,golfnow,2026-02-28,19.64,18.39,94.99,10807.81,58.11,37.99,58.08,37.24,67.57,101.79,-10.93,BELOW_AVERAGE,MEDIUM_DEMAND,5.11,2026-05-07,55.38,103.86,70.84,41.38,112.33,55.64,233.78,11:00 AM,51.26,56.76,62.4,56.71,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
falcon_crest_golf_club,teeoff,2026-02-28,30.29,25.23,99.34,4169.04,103.58,102.15,123.62,43.18,71.47,98.05,61.19,ABOVE_AVERAGE,HIGH_DEMAND,4.23,2026-05-08,112.23,90.11,65.82,36.72,106.05,104.01,246.51,11:00 AM,60.42,56.94,62.63,59.82,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
lakewood_golf_club,golfnow,2026-02-28,69.76,8.77,14.72,7229.91,44.38,30.43,56.6,39.2,52.53,80.11,-9.81,BELOW_AVERAGE,LOW_DEMAND,3.44,2026-05-04,65.16,31.17,64.94,42.2,99.66,61.54,245.26,11:00 AM,55.97,55.86,59.58,65.26,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
pinehurst_links_club,teeoff,2026-02-28,23.62,-1.31,-1.79,4353.26,45.4,33.67,42.38,34.51,60.58,84.2,-32.47,BELOW_AVERAGE,LOW_DEMAND,2.86,2026-05-04,62.93,30.11,58.86,44.22,93.55,64.71,228.36,11:00 AM,54.95,61.21,58.51,68.16,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
blue_heron_golf_course,golfnow,2026-02-28,41.08,40.31,106.43,6095.19,48.87,35.15,47.8,38.43,73.08,112.73,-30.62,BELOW_AVERAGE,HIGH_DEMAND,5.0,2026-05-05,48.14,-0.76,63.79,38.13,95.48,49.65,225.91,11:00 AM,57.56,52.49,63.41,58.61,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
stonegate_golf_club_central,brand,2026-02-28,54.89,47.61,113.28,3162.53,55.72,38.45,58.21,38.13,61.45,111.92,-20.48,BELOW_AVERAGE,HIGH_DEMAND,4.59,2026-05-05,57.99,40.04,62.47,47.06,118.9,58.67,207.62,1:22 PM,58.88,53.54,57.27,58.95,NEVER_LISTED,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
ironwood_golf_club,golfnow,2026-02-28,76.08,-0.07,0.25,862.33,51.91,39.71,58.39,34.69,61.39,91.0,-20.43,BELOW_AVERAGE,LOW_DEMAND,2.85,2026-05-04,62.79,28.89,55.66,43.25,97.1,67.25,230.49,11:00 AM,56.89,57.91,61.08,59.68,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
silver_ridge_golf_club_north,supremegolf,2026-03-01,54.22,3.33,8.19,11120.99,63.23,49.7,71.85,38.95,55.54,78.31,13.02,ABOVE_AVERAGE,LOW_DEMAND,2.7,2026-05-09,64.37,1.43,51.83,37.48,84.65,70.35,240.84,11:00 AM,50.44,56.61,61.19,58.3,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
